,ID,RA,Dec,redshift,M_gal,host_ID,host_RA,host_Dec,host_redshift
3440284,16828127,-0.4306463430695526,0.2548207476861609,2.588555210978012,3056844572.5291505,15695429.0,-0.4306189668058322,0.2581410276879038,2.4801514735942285
3353574,16741417,0.19309841408663586,-0.4841585661190162,2.5584236855620075,3161154277.6543984,17024806.0,0.1950119363457823,-0.48142892801408177,2.734668702450171
3636984,17024827,0.19513375097463226,-0.4805206092130522,2.7346850628562582,3199235737.39888,17024806.0,0.1950119363457823,-0.48142892801408177,2.734668702450171
3637009,17024852,0.19673867031516534,-0.47924627040392137,2.7347729658770152,1411842182.2350466,17024806.0,0.1950119363457823,-0.48142892801408177,2.734668702450171
5590189,18978032,0.19488155036215948,-0.48530061352167825,3.07625729654012,1148849583.7022886,17024806.0,0.1950119363457823,-0.48142892801408177,2.734668702450171
873201,14261044,0.11514609751479343,-0.029768843253526578,2.150536401777908,9004715232.405008,14261039.0,0.11492271675011856,-0.029319864742132273,2.150557417148297
873221,14261064,0.11630433302003229,-0.028947923076163784,2.150536974396241,5773910959.792267,14261039.0,0.11492271675011856,-0.029319864742132273,2.150557417148297
2173594,15561437,0.11312373390184338,-0.028955636378078076,2.39762291699929,1240123093.3789778,14261039.0,0.11492271675011856,-0.029319864742132273,2.150557417148297
2331445,15719288,-0.19136359548888082,-0.2765728639163086,2.461617984445345,27628492151.33919,13579795.0,-0.19112073644096894,-0.2726583654634679,2.0836243465998683
2331447,15719290,-0.19226741590838908,-0.2753250861228579,2.4617454323295966,4367201476.146169,13579795.0,-0.19112073644096894,-0.2726583654634679,2.0836243465998683
558428,13946271,-0.47974973335688026,-0.3126876631371419,2.065321587796483,5205726858.36579,16355571.0,-0.47704182742474116,-0.31497129912744226,2.5221911907245307
2901269,16289112,-0.4735450719421357,-0.3163147373293068,2.5030466368169293,2407176244.494011,16355571.0,-0.47704182742474116,-0.31497129912744226,2.5221911907245307
2967747,16355590,-0.47665705428025085,-0.3148108260096101,2.5224208641473207,1686503586.4691768,16355571.0,-0.47704182742474116,-0.31497129912744226,2.5221911907245307
2967808,16355651,-0.47919119972871554,-0.31264985938001877,2.522705503057951,1485131821.1958957,16355571.0,-0.47704182742474116,-0.31497129912744226,2.5221911907245307
2967821,16355664,-0.4806709345373228,-0.3135576580611741,2.5232023975995705,25777823368.128574,16355571.0,-0.47704182742474116,-0.31497129912744226,2.5221911907245307
2967848,16355691,-0.47930144844074063,-0.31340111251315134,2.5230418675370525,15498332008.09185,16355571.0,-0.47704182742474116,-0.31497129912744226,2.5221911907245307
2929977,16317820,0.07868427304713554,0.14008009782545205,2.514072825137793,20169868502.686867,16317817.0,0.07927709064281185,0.14127982365813452,2.5141311343111483
4609866,17997709,0.08020249189033746,0.14212881606138472,2.9237669883701782,1521269228.1967065,16317817.0,0.07927709064281185,0.14127982365813452,2.5141311343111483
4683768,18071611,0.07851933539881495,0.1392478375088556,2.9118951535586466,1832455709.6641462,16317817.0,0.07927709064281185,0.14127982365813452,2.5141311343111483
400212,13788055,-0.15039241040586993,-0.20219145239906272,2.062312112882891,13070597004.068893,13788052.0,-0.1498500655271755,-0.20179551147725516,2.0623432654003646
850470,14238313,-0.1483280818751625,-0.19963621594583336,2.1502744137722254,1044699110.1289792,13788052.0,-0.1498500655271755,-0.20179551147725516,2.0623432654003646
977191,14365034,-0.1536211477230644,-0.2005311652230456,2.110078995667203,2942305565.0162005,13788052.0,-0.1498500655271755,-0.20179551147725516,2.0623432654003646
314591,13679161,-0.2085063938942308,-0.038451975642761316,2.0002508755725827,2326823357.402036,13911211.0,-0.20951048319860904,-0.03900901920610389,2.0688390909301777
525796,13913639,-0.213395318587086,-0.040172994880454616,2.0691080280283187,1865290253.907574,13911211.0,-0.20951048319860904,-0.03900901920610389,2.0688390909301777
2528335,15916178,-0.20882024958938095,-0.03804658011309242,2.4200982583771777,1514763777.5249147,13911211.0,-0.20951048319860904,-0.03900901920610389,2.0688390909301777
2531303,15919146,-0.2130022672203119,-0.03717290182158861,2.427434334149788,1917112554.0244126,13911211.0,-0.20951048319860904,-0.03900901920610389,2.0688390909301777
4851218,18239061,0.011977254751335598,-0.41060138964306275,2.8948110745900086,2788029979.450361,18239046.0,0.010886773335826438,-0.4117965485289601,2.8948887687773444
4851237,18239080,0.01444508952522261,-0.4102121184651162,2.894586492367496,2760216717.471088,18239046.0,0.010886773335826438,-0.4117965485289601,2.8948887687773444
8612054,21999897,-0.33740741133420193,-0.05661130755375071,3.774523664775767,1562715445.4483986,22826214.0,-0.3379082026900401,-0.056864810128578525,4.148635585137042
1397204,14785047,-0.4097589713828389,0.1338159394408549,2.2453304583069857,8254290930.041131,15786399.0,-0.4118721748459333,0.1327368143272185,2.3672420061025847
2398563,15786406,-0.4107946441303005,0.1319938327782656,2.3672261048104613,9121429185.101814,15786399.0,-0.4118721748459333,0.1327368143272185,2.3672420061025847
2401914,15789757,-0.41455039302743385,0.13054301826882142,2.374374505451873,4445867318.001001,15786399.0,-0.4118721748459333,0.1327368143272185,2.3672420061025847
671569,14059412,0.46642544302793665,-0.30277883165089237,2.1588461353064177,69798327913.91962,16268309.0,0.4674313196002612,-0.29986208540986037,2.5230150338914408
2880487,16268330,0.46788596087442236,-0.2981116057398655,2.5230529384742137,2358017078.1313324,16268309.0,0.4674313196002612,-0.29986208540986037,2.5230150338914408
3844806,17232649,0.464971786636466,-0.3029014069697413,2.720135007539037,2011256975.931491,16268309.0,0.4674313196002612,-0.29986208540986037,2.5230150338914408
4923693,18311536,0.46985267209149884,-0.2965163877938367,2.802868838533743,1113934732.375786,16268309.0,0.4674313196002612,-0.29986208540986037,2.5230150338914408
5013335,18401178,0.32246462680536847,0.46588824024401077,2.883635343999811,8001897344.798957,18401165.0,0.3246758382845861,0.46540001360543803,2.883700172716027
5013342,18401185,0.32799014205228993,0.466694867475259,2.883593965351132,22876022280.297447,18401165.0,0.3246758382845861,0.46540001360543803,2.883700172716027
5343926,18731769,0.3268535583679496,0.46199223105484155,3.1308183461948094,2402488906.42917,18401165.0,0.3246758382845861,0.46540001360543803,2.883700172716027
7279992,20667835,0.32135211225813787,0.4631236440919356,3.37228066387066,1021615719.7172544,18401165.0,0.3246758382845861,0.46540001360543803,2.883700172716027
671978,14059821,0.41818927520521176,-0.33112853255219044,2.1599304977328093,4607570356.599072,14059797.0,0.4170219434849268,-0.3294793674285983,2.1598606059847687
672004,14059847,0.41542654564087156,-0.3269828352315335,2.159856631599516,5123270143.450809,14059797.0,0.4170219434849268,-0.3294793674285983,2.1598606059847687
1144511,14532354,0.4150979248336456,-0.3277489486023225,2.188168139693034,2765295922.2882867,14059797.0,0.4170219434849268,-0.3294793674285983,2.1598606059847687
1399403,14787246,-0.3459308769459183,-0.10365458880749528,2.23811615817316,1588113280.6378994,14787203.0,-0.3443486341314878,-0.1034997525201668,2.237931781500108
2053909,15441752,-0.34766428202900357,-0.10381648321895742,2.2750462368125914,1038468138.34517,14787203.0,-0.3443486341314878,-0.1034997525201668,2.237931781500108
3827759,17215602,-0.34556889552605075,-0.10249314362576162,2.6592932526968784,11712818356.91316,14787203.0,-0.3443486341314878,-0.1034997525201668,2.237931781500108
3827773,17215616,-0.34570799855278145,-0.10236334829995136,2.6592651495552166,1277843068.1207294,14787203.0,-0.3443486341314878,-0.1034997525201668,2.237931781500108
3419004,16806847,0.15838076418463798,0.4839434579030256,2.570194451810804,1441408685.3964605,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
3419037,16806880,0.15910201663796086,0.48839069506987476,2.570396508709311,3076152284.58254,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
3419043,16806886,0.1610303234369017,0.48614400836309435,2.570221539724073,1034579292.1540564,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
4438171,17826014,0.15596143001800888,0.4862816824448498,2.8179100027332336,1549740397.7924616,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
5706503,19094346,0.15610221025892945,0.4872346448281708,3.0385420437542714,5508697022.823343,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
5706511,19094354,0.1568592655982053,0.4870273606541382,3.0384337385757303,2045247783.03593,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
5706520,19094363,0.1591767674639094,0.4868934294238604,3.0382649381491804,1087952848.2596123,16806826.0,0.1590209394035188,0.48555437493815756,2.570208700479024
361179,13749022,0.23722850511542626,-0.48589059910149024,2.0469906483060893,23222854305.64745,15635451.0,0.23622825154762794,-0.48803756889176586,2.4148130683946536
1210274,14598117,0.23516249731876582,-0.48403826942337014,2.126473924647141,1934842080.5910513,15635451.0,0.23622825154762794,-0.48803756889176586,2.4148130683946536
2247616,15635459,0.23882951135737407,-0.4902491821436985,2.414914178614526,18533523310.62481,15635451.0,0.23622825154762794,-0.48803756889176586,2.4148130683946536
2247628,15635471,0.23584088358098387,-0.4858992571846854,2.414827022561788,1070682319.6010413,15635451.0,0.23622825154762794,-0.48803756889176586,2.4148130683946536
2999144,16386987,0.4661402443206384,0.3191741417333702,2.4984089874902917,2132028487.1682997,18035708.0,0.4686232250473892,0.31862601999498774,2.9144266095611657
5556180,18944023,0.4699743608014002,0.3212606732095479,3.074699116031496,2006330831.986569,18035708.0,0.4686232250473892,0.31862601999498774,2.9144266095611657
6011206,19399049,0.47103674268541085,0.31962361201706735,3.1318095517717675,4171523370.8747115,18035708.0,0.4686232250473892,0.31862601999498774,2.9144266095611657
6011212,19399055,0.4708527589830416,0.32020690398213325,3.131998272935973,1172234136.3366678,18035708.0,0.4686232250473892,0.31862601999498774,2.9144266095611657
7281468,20669311,0.4653390514295772,0.3201839995984991,3.364745203164265,2268719989.164883,18035708.0,0.4686232250473892,0.31862601999498774,2.9144266095611657
2996131,16383974,-0.12563042322304852,-0.30327149452671126,2.4859264355059327,2871845860.821885,14573191.0,-0.1264946177069004,-0.30622368740475947,2.1371473847239884
576398,13964241,0.2568181071530823,0.20002158826603278,2.0975867380524376,12443549647.379322,15395574.0,0.2588610760607043,0.20018331115264032,2.2591176395688533
1203817,14591660,0.26087978071024276,0.20070561764928208,2.1241246028971625,10177802928.248016,15395574.0,0.2588610760607043,0.20018331115264032,2.2591176395688533
2007745,15395588,0.2581450950593466,0.19926122460769846,2.2589982341321493,1630568061.6739566,15395574.0,0.2588610760607043,0.20018331115264032,2.2591176395688533
3307716,16695559,0.26292680743624264,0.20032350941418908,2.5412715428110486,2516893450.967875,15395574.0,0.2588610760607043,0.20018331115264032,2.2591176395688533
754220,14142063,0.26580232086104194,0.3143489468788553,2.204295402464139,2448038758.4442945,14150024.0,0.26559073364671204,0.31204106088213,2.206503690295889
762184,14150027,0.2651407327793892,0.30916275966650586,2.2063511682667287,1102882813.4458783,14150024.0,0.26559073364671204,0.31204106088213,2.206503690295889
762260,14150103,0.26196281335040006,0.31011877374782626,2.206572918947055,2700703126.776436,14150024.0,0.26559073364671204,0.31204106088213,2.206503690295889
2484533,15872376,0.2662422455208865,0.3142370387531176,2.41892203170228,1119139644.3483152,14150024.0,0.26559073364671204,0.31204106088213,2.206503690295889
2484551,15872394,0.2654908094395707,0.31469717646853457,2.4194648066752653,1294349030.4041164,14150024.0,0.26559073364671204,0.31204106088213,2.206503690295889
2087123,15474966,-0.4915323686469254,-0.20397627196666313,2.3485674485790926,1055569586.9046484,15595115.0,-0.4914183927597355,-0.20332022299647018,2.3992665882825834
2207340,15595183,-0.49190117576832754,-0.2035106100157031,2.3993505942949747,2166365387.854496,15595115.0,-0.4914183927597355,-0.20332022299647018,2.3992665882825834
2652316,16040159,-0.49064448274856143,-0.19977918418423263,2.3808274599639394,2206405593.9160166,15595115.0,-0.4914183927597355,-0.20332022299647018,2.3992665882825834
497493,13885336,-0.05161365917582922,0.15783391441492411,2.08113354128524,1079676857.724696,15114071.0,-0.0506376589683637,0.15602531794200736,2.331731794237297
1726265,15114108,-0.05228810695204533,0.15414583491536693,2.3311977222504647,1037984038.1387484,15114071.0,-0.0506376589683637,0.15602531794200736,2.331731794237297
994930,14382773,-0.04037386225450851,-0.30797684982945017,2.117260361615576,8482068374.546684,16385118.0,-0.042050427566817816,-0.3116123969409247,2.4843794797360133
2451709,15839552,-0.03888112652514292,-0.31175725266562565,2.356393893329019,1785984961.797053,16385118.0,-0.042050427566817816,-0.3116123969409247,2.4843794797360133
2997273,16385116,-0.04296130955474259,-0.3117827123729068,2.4843626523554407,74920852763.51947,16385118.0,-0.042050427566817816,-0.3116123969409247,2.4843794797360133
2997274,16385117,-0.042043409903363416,-0.31162225901216095,2.484380565411375,7693889917.212179,16385118.0,-0.042050427566817816,-0.3116123969409247,2.4843794797360133
3590298,16978141,-0.04160142858849408,-0.3146909471209537,2.6303451847220964,1380125040.7777576,16385118.0,-0.042050427566817816,-0.3116123969409247,2.4843794797360133
326656,13714499,0.35714215727824494,0.0022578748275459137,2.059015406584611,3926450033.2302575,13714498.0,0.35656105419987016,0.0023858403306658005,2.0590211213342786
338071,13725914,0.35747733964033634,0.0028316611315495344,2.053704282139847,20440105018.784966,13714498.0,0.35656105419987016,0.0023858403306658005,2.0590211213342786
497388,13885231,-0.0660765888932679,0.10373887898536349,2.0750614955947624,1594662362.3876374,16136596.0,-0.0663049262006955,0.10718801574201031,2.4391578269745247
1739338,15127181,-0.06549194732124952,0.1077557840609712,2.330649136518298,1247193416.1063442,16136596.0,-0.0663049262006955,0.10718801574201031,2.4391578269745247
2748781,16136624,-0.06594425759212519,0.1090558066469528,2.4392404236104017,3356693524.0099473,16136596.0,-0.0663049262006955,0.10718801574201031,2.4391578269745247
2748815,16136658,-0.06528700765171908,0.1046471176060817,2.4388679756131584,9464109042.023094,16136596.0,-0.0663049262006955,0.10718801574201031,2.4391578269745247
400359,13788202,-0.21680156836381292,-0.3556962126843549,2.06099982732145,1125012007.453086,13788201.0,-0.21686971373835617,-0.35574087431337453,2.0609984074204912
400371,13788214,-0.2172025108771271,-0.35538542305959436,2.0609923538364314,5380788236.250557,13788201.0,-0.21686971373835617,-0.35574087431337453,2.0609984074204912
2225897,15613740,-0.21770408157763715,-0.35181479079566674,2.408797366280745,6068153291.095874,13788201.0,-0.21686971373835617,-0.35574087431337453,2.0609984074204912
910698,14298541,0.44004997772167675,-0.2650217244015397,2.152516633141824,1042793939.0656091,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
1143766,14531609,0.4395266630390654,-0.26745883224748757,2.1948592005858245,3137674346.7390733,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
2101489,15489332,0.43946206616350403,-0.2650648356033287,2.3478794961346288,1038242872.9563308,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
3433203,16821046,0.4372586879825672,-0.2655354341143787,2.587126647234751,5953688239.93976,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
3433208,16821051,0.43685753222982937,-0.2654847411817929,2.5871256416556685,6547314573.550199,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
3550785,16938628,0.4378923163670292,-0.2668138415030753,2.615896425071599,1319958563.431045,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
4740007,18127850,0.4369081623488238,-0.26557162316145855,2.850959913476621,1880809091.8491917,16821045.0,0.43659094498159357,-0.2656293045964263,2.587160796520143
2518833,15906676,0.05723079355666694,0.09676367282260656,2.427714577958937,7556848998.683412,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2518835,15906678,0.05810213598776259,0.09723659343952362,2.4277014672384256,1190588198.0037389,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2518850,15906693,0.05829584673155919,0.09736285045788351,2.427759970485305,1147256638.4822717,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2518854,15906697,0.0578014162965661,0.0981030155509166,2.4276526452530804,1322454678.421658,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2518856,15906699,0.057249006043082695,0.09674487395780651,2.4277152204451182,10078215308.447844,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2518872,15906715,0.05784229297448629,0.09732094285613135,2.4273975251797664,1310613876.352424,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2518874,15906717,0.05921334851839677,0.09857827413295206,2.42751023515491,1164096431.169644,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2519184,15907027,0.055707785639664165,0.09778090373117287,2.426158735763797,2429656590.3763547,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
2520031,15907874,0.054638292121286125,0.09771649247368142,2.425280723187458,1911170090.1962802,15906675.0,0.05787227401430062,0.09734565656583882,2.4277068305708136
8222385,21610228,0.13528804906146052,-0.10844476147602372,3.6708991008226497,1564910761.4085517,21610207.0,0.1346198891979581,-0.10777264676028031,3.6708216746553184
8222430,21610273,0.1351221274791864,-0.11020904735682768,3.6713302003601047,2777375350.389151,21610207.0,0.1346198891979581,-0.10777264676028031,3.6708216746553184
1499267,14887110,-0.42337133793001747,0.24719774307035525,2.2309296523624123,5957255373.678104,13940856.0,-0.42316197536554967,0.2455362502117725,2.080875896631699
1906142,15293985,-0.1676147508326029,0.0439308173497025,2.285310879264172,1826967325.6485689,15293928.0,-0.1652540712542792,0.04422489701472243,2.2860595885153163
2326413,15714256,-0.16130167629958558,0.04333696180743163,2.4787587209904007,1047137918.1130153,15293928.0,-0.1652540712542792,0.04422489701472243,2.2860595885153163
6030091,19417934,-0.1407944703488297,-0.45995483783908997,3.142372277666852,7085577011.873654,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
6228425,19616268,-0.13709872997391181,-0.460431742440944,3.312433608510465,9273425654.437208,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
6541107,19928950,-0.1399804988880361,-0.45764001625459916,3.274863407920128,9345041060.323215,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
6541124,19928967,-0.1399319310559638,-0.45789984636432496,3.2749860580240764,1644675904.2787144,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
6541129,19928972,-0.13565359615923495,-0.4569457942671199,3.274981544747852,11387936086.738874,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
6541144,19928987,-0.1356532626081044,-0.456764993259953,3.2749929299705243,4025564111.8763757,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
7380174,20768017,-0.13881969056682503,-0.4589803680829871,3.452941971456522,1166021103.906271,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
7380175,20768018,-0.13835353439600728,-0.4600363358687289,3.4529309052418733,10414070984.978838,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
7380189,20768032,-0.13483835442759728,-0.4605401164235393,3.4530937915970727,1233349218.9453464,20768016.0,-0.13867252082372988,-0.45934837077065366,3.452931941253373
997908,14385751,0.1030155637529625,0.23906523670578916,2.103796157247331,1803949063.0230489,14385748.0,0.10380461797499785,0.23800292111082055,2.103502137321424
2269435,15657278,0.26637863287993213,0.379519089536864,2.4712854464440475,1034261720.614382,15657264.0,0.26577212242448833,0.37949788380590077,2.471289127257199
2269443,15657286,0.2663125145637494,0.37928675090214037,2.4713102667898856,22448861178.50606,15657264.0,0.26577212242448833,0.37949788380590077,2.471289127257199
2371107,15758950,0.26506814520913224,0.3793891873497456,2.364912438522461,1464834849.5090432,15657264.0,0.26577212242448833,0.37949788380590077,2.471289127257199
8054670,21442513,-0.3593686623998016,-0.4468203455583493,3.6467986057685566,3719973026.470022,21442505.0,-0.360166130182931,-0.44711736601357477,3.64694356819996
8054698,21442541,-0.35833311527694733,-0.44343515964169966,3.6467275236498384,8671417987.945911,21442505.0,-0.360166130182931,-0.44711736601357477,3.64694356819996
9355904,22743747,-0.36171471071719963,-0.4471339890294432,4.095726332841562,2433596921.1559834,21442505.0,-0.360166130182931,-0.44711736601357477,3.64694356819996
9355948,22743791,-0.35923292988859434,-0.44764946971565367,4.096313284503997,1536430326.0751185,21442505.0,-0.360166130182931,-0.44711736601357477,3.64694356819996
7070014,20457857,-0.09583987980858227,-0.3706777250000627,3.490147146751839,2738905099.2480073,20457843.0,-0.09539470392955313,-0.3705403504542041,3.490086686271261
1777402,15165245,-0.1951903229967339,-0.1265502902029509,2.331126054472948,1259110496.7658317,15165220.0,-0.19445090935519488,-0.1262349892855244,2.3310975054237737
1778401,15166244,-0.19206103204337677,-0.12915693705076614,2.328640082513615,6907058776.969998,15165220.0,-0.19445090935519488,-0.1262349892855244,2.3310975054237737
2078609,15466452,-0.19516511294804578,-0.12489474211924739,2.346965300495497,3864951204.536386,15165220.0,-0.19445090935519488,-0.1262349892855244,2.3310975054237737
3513964,16901807,-0.1949151786699883,-0.12577197861973494,2.5866745278006373,1214722030.60132,15165220.0,-0.19445090935519488,-0.1262349892855244,2.3310975054237737
3529955,16917798,-0.196568006758511,-0.1293390343295338,2.6135961861925296,1693318589.013863,15165220.0,-0.19445090935519488,-0.1262349892855244,2.3310975054237737
4241265,17629108,-0.19686640494722252,-0.1286564825859895,2.7737691064475745,19136450700.681446,15165220.0,-0.19445090935519488,-0.1262349892855244,2.3310975054237737
917874,14305717,0.44490266767657916,0.11476375589240861,2.1483083185984366,21000228866.89313,13439980.0,0.44171870468897945,0.1136029943459188,2.0305361821245063
747388,14135231,-0.0919123267397341,0.2622126548628234,2.211835669477813,2438839050.962245,15531983.0,-0.09068774560371334,0.25825327780293417,2.4018327309099874
5958834,19346677,0.36531935078267497,0.24587729102125333,3.305881955815023,3018343002.080208,19346666.0,0.3654029228324285,0.24600397500996707,3.3063511589879977
7648955,21036798,0.3647996748275396,0.24416686263118048,3.52946808721039,1963436470.58816,19346666.0,0.3654029228324285,0.24600397500996707,3.3063511589879977
8272137,21659980,0.3650205512064105,0.2477686339326186,3.6646597184779353,7570765711.703777,19346666.0,0.3654029228324285,0.24600397500996707,3.3063511589879977
8272144,21659987,0.36506249559272064,0.24794012020777556,3.664641379282584,1605176289.7399082,19346666.0,0.3654029228324285,0.24600397500996707,3.3063511589879977
3058830,16446673,0.17337230716431673,-0.08061702639031187,2.4921158058475634,23417045755.203697,16446662.0,0.17129201345166334,-0.0816008851576368,2.492031686266245
3058833,16446676,0.17183673923527376,-0.08030127527722464,2.492160515640576,6511429941.000343,16446662.0,0.17129201345166334,-0.0816008851576368,2.492031686266245
3058840,16446683,0.17205045391049323,-0.08051751688196102,2.4921087050319723,1034592930.5770427,16446662.0,0.17129201345166334,-0.0816008851576368,2.492031686266245
2529420,15917263,0.4060544657759634,0.03298509047908649,2.427517720218248,1013254582.5914589,18458095.0,0.4083684324985216,0.03319167620227259,2.8661298178528796
3546764,16934607,0.4096273965807886,0.03495240674333633,2.6273960104341594,1970356971.327112,18458095.0,0.4083684324985216,0.03319167620227259,2.8661298178528796
3822188,17210031,-0.10789437558100767,-0.06751056627458363,2.6755437582175463,1023252296.4467262,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
3822190,17210033,-0.10946787755511478,-0.06435872458749847,2.675890171996325,3643246346.383499,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
3822210,17210053,-0.1089108809190843,-0.07073351490552388,2.675132324630796,4259031050.742481,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
5305600,18693443,-0.11148854575349437,-0.06841795844204568,3.1168747415581874,6604302457.014038,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
5305603,18693446,-0.11058010963903991,-0.06778517000326839,3.117093511730717,1192938872.3468297,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
5305632,18693475,-0.11177591703072592,-0.0698846188004067,3.116811342038698,1648066316.625803,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
5305638,18693481,-0.10760083360361172,-0.06891624059331353,3.117263105786848,2371953532.684112,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
7133508,20521351,-0.10785656171014879,-0.06762420079047121,3.4930852333859015,4236543045.9631824,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
7133515,20521358,-0.10755611549904848,-0.067388333701761,3.4930757709905387,1798906223.6408648,18693440.0,-0.11097619297045136,-0.06775571323053547,3.1169677768253234
689811,14077654,0.31687890565963384,-0.42545493374368487,2.173432340584657,4507194952.217083,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
2831925,16219768,0.3140481261994753,-0.4277531072648214,2.448809892024534,6922060466.243122,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
2831935,16219778,0.3140005931853461,-0.42770898298129506,2.4488120691245707,1146165895.2084808,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
3427242,16815085,0.3127823504189182,-0.4259803135893229,2.574400167525832,3234178900.2111516,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
4184502,17572345,0.3150839311693633,-0.4234267865244335,2.7833889420900517,2218574164.151483,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
4186107,17573950,0.31820160949970433,-0.42978148785265397,2.782852921853664,3648889291.0743546,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
4909462,18297305,0.3138193417199523,-0.4304709900261752,2.810169187838909,1242248202.436843,16219759.0,0.3152844980381758,-0.4269342959263316,2.448758255804432
815587,14203430,0.40543604070411643,-0.4419640214308136,2.2086800696298576,2923383902.056298,14203383.0,0.40271631567658783,-0.44215620449951026,2.2088141144917013
1312879,14700722,0.4005068802086721,-0.4418550138505462,2.241907517343705,2355088059.867337,14203383.0,0.40271631567658783,-0.44215620449951026,2.2088141144917013
3599002,16986845,0.13501393368532355,-0.4017411714621436,2.621427198127789,1433945399.7997534,18773442.0,0.13652388666048287,-0.40446376732212763,3.1006730551588286
3643848,17031691,0.13681270951714675,-0.40847588043002003,2.738928984367328,1451348495.453669,18773442.0,0.13652388666048287,-0.40446376732212763,3.1006730551588286
5385607,18773450,0.13760867315792846,-0.4052243941051149,3.1004713987714934,7458276451.199473,18773442.0,0.13652388666048287,-0.40446376732212763,3.1006730551588286
7476028,20863871,0.13565377297531656,-0.4074679970361105,3.595701897975549,2115577019.8766344,18773442.0,0.13652388666048287,-0.40446376732212763,3.1006730551588286
7476926,20864769,0.13338135330326206,-0.40180716580473386,3.593161141338613,2427736270.6312947,18773442.0,0.13652388666048287,-0.40446376732212763,3.1006730551588286
3653071,17040914,0.2935266151296567,0.4686048774589826,2.7404378650488743,3919679526.5812554,17040883.0,0.29372301882554064,0.4686129311805268,2.7403946453103574
3653122,17040965,0.29722623007740645,0.4672306760999504,2.740055066348533,15634902413.658615,17040883.0,0.29372301882554064,0.4686129311805268,2.7403946453103574
5804294,19192137,0.29205991271006326,0.46734386487709156,3.0056314307404546,2288392558.747207,17040883.0,0.29372301882554064,0.4686129311805268,2.7403946453103574
5805171,19193014,0.290962838356596,0.46710076282975843,3.0079410151617765,2224168068.745408,17040883.0,0.29372301882554064,0.4686129311805268,2.7403946453103574
76617,13317923,-0.3374529589963551,0.3136758601193843,2.018091052538886,11665990697.790075,13317915.0,-0.3380683665147597,0.31316457650112517,2.018097446879602
4481666,17869509,-0.3874822359195513,-0.22211962312327982,2.9499601148782184,26115079736.74438,17869501.0,-0.3865949799905234,-0.2238284281552239,2.950034471216523
4481680,17869523,-0.38664674182858083,-0.2231015594852342,2.9499040585329377,3382322346.5503454,17869501.0,-0.3865949799905234,-0.2238284281552239,2.950034471216523
4482014,17869857,-0.3836920628421633,-0.22371203796171335,2.9463117794693305,3727743703.543503,17869501.0,-0.3865949799905234,-0.2238284281552239,2.950034471216523
4484562,17872405,-0.3869904155195595,-0.2222488778927969,2.9481167181589685,1314794225.9349804,17869501.0,-0.3865949799905234,-0.2238284281552239,2.950034471216523
