     id  redshift           hst.wfc.F814W       hst.wfc.F814W_err       jwst.nircam.F115W   jwst.nircam.F115W_err       jwst.nircam.F150W   jwst.nircam.F150W_err       jwst.nircam.F277W   jwst.nircam.F277W_err       jwst.nircam.F444W   jwst.nircam.F444W_err        jwst.miri.F770W      jwst.miri.F770W_err           hst.wfc.F606W       hst.wfc.F606W_err       jwst.nircam.F090W   jwst.nircam.F090W_err       jwst.nircam.F200W   jwst.nircam.F200W_err       jwst.nircam.F356W   jwst.nircam.F356W_err       jwst.nircam.F410M   jwst.nircam.F410M_err 
 680875     -99.0                     0.0  3.6522597567354998e-06                     0.0                  -0.099                     0.0                  -0.099                     0.0     4.2121325142181e-06                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 680877     -99.0                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 680919     -99.0                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 680942     -99.0                     0.0    2.34529086224762e-05                     0.0     2.2180516631735e-05                     0.0  2.9201961578935997e-05    4.46637566528218e-05     7.4601368096166e-06    4.99683772165501e-05      9.264184112768e-06                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 680977     -99.0    9.08654759819509e-05    2.18735017864144e-05                     0.0                  -0.099    0.000166134368505693    2.98453566540491e-05   7.975741562567921e-05    1.06183365139937e-05   7.775656002980349e-05    1.25246313729696e-05                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 758032     -99.0  0.00014039665036122602   7.243435417345201e-06  0.00019554674681004387    2.93301480435443e-05  0.00010725574267897229     2.2886124379273e-05   0.0001546326273332076    1.29408022159675e-05  0.00011069384354616351    1.37507604841656e-05                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 758052     -99.0   0.0005446008260603783    1.35189987724049e-05   0.0010502309000000002           1.7162627e-05            0.0011777315           1.4441856e-05            0.0013693768            3.921708e-06   0.0012588760000000001  6.0924500000000004e-06                    0.0                   -0.099           0.00042229939           1.7467048e-05            0.0007765325            1.761059e-05            0.0012791764           1.2349474e-05   0.0014555613999999999           3.6831708e-06   0.0013682065999999998   7.825085000000001e-06 
 758093     -99.0  0.00019447417939011649     7.4584393195244e-06           0.00035788745            8.549197e-06  0.00042466252999999996            7.296991e-06   0.0005424359399999999           2.1033345e-06           0.00051590216           3.2116815e-06                    0.0                   -0.099            0.0001294407            7.873673e-06  0.00024108677000000002            8.832634e-06           0.00047860116  6.0995770000000004e-06             0.000584731  1.9466138999999997e-06           0.00053203154            4.055069e-06 
 758132     -99.0   0.0001311705223398825     9.3925952132399e-06           0.00012489313            9.775573e-06            0.0001616977            8.075681e-06           0.00018128386           2.1423758e-06           0.00019184408           3.4496596e-06                    0.0                   -0.099           0.00013065304  1.0682013000000001e-05          0.000113073125           1.0066739e-05           0.00017866157   6.778116300000001e-06           0.00018619347            1.976072e-06           0.00016386619  4.3138606000000005e-06 
 782615     -99.0    6.43593454669341e-05     9.0666054418035e-06                     0.0                  -0.099                     0.0  3.9241854193751796e-05   8.821836585576009e-05    1.03146821616283e-05                     0.0  3.5478331143456604e-05                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782654     -99.0                     0.0                  -0.099                     0.0                  -0.099                     0.0    2.09176148120507e-05                     0.0  6.3045550108608995e-06                     0.0    1.71544011400954e-05                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782697     -99.0                     0.0  3.0040307767128098e-05                     0.0                  -0.099   0.0002437473165706694  5.4373608209083496e-05                     0.0                  -0.099                     0.0    1.69520827540347e-05                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782708     -99.0                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782717     -99.0                     0.0                  -0.099                     0.0    5.49007285012866e-05                     0.0                  -0.099                     0.0     8.5560126509858e-06                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782746     -99.0    2.18812940970636e-05     4.8876018690005e-06                     0.0    3.42230651090333e-05                     0.0    3.28570979160652e-05                     0.0    2.12741964078055e-05                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782783     -99.0                     0.0    1.56527845160836e-05                     0.0                  -0.099     8.0658939942389e-05  2.3305400276258202e-05                     0.0                  -0.099                     0.0                  -0.099                    0.0                   -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 782882     -99.0    2.94149998220113e-05   4.961571795586001e-06            1.779562e-05  5.8429919999999996e-06           2.8775444e-05           4.8258477e-06            7.269502e-05           1.2970328e-06           5.5291355e-05           2.0848827e-06                    0.0                   -0.099           3.1169148e-05            7.458936e-06  2.7064406999999997e-05           6.0084886e-06           2.8990304e-05            4.070824e-06   7.547333000000001e-05           1.1829406e-06  4.6089329999999995e-05            2.607277e-06 
 782883     -99.0           4.4632178e-05   5.972134399999999e-06            3.804922e-05  5.5474110000000005e-06  4.0342715000000004e-05            4.613046e-06           6.2221494e-05  1.2045974000000002e-06  3.2347019999999995e-05           1.9631088e-06                    0.0                   -0.099           2.9758168e-05            6.904785e-06           2.5740039e-05            5.711264e-06            4.136191e-05           3.8790717e-06            5.342247e-05           1.1091584e-06           1.9018827e-05           2.4324127e-06 
 782905     -99.0           4.7347475e-05   8.918781000000001e-06           7.9753846e-05            8.646862e-06            6.878809e-05  7.0357359999999995e-06            7.854403e-05  1.8204746000000002e-06           0.00010265595            3.013324e-06                    0.0                   -0.099           3.7234347e-05           1.0314815e-05           2.9689824e-05            8.734524e-06            6.972623e-05           5.9122057e-06            8.600497e-05           1.6943476e-06            9.046759e-05  3.7994168000000004e-06 
 782922     -99.0  2.5192400447927502e-05     5.1122286965696e-06           4.8810232e-05           1.1982998e-05            5.361253e-05   9.865229999999999e-06           7.2401114e-05           2.5282814e-06            7.363097e-05           4.1934135e-06                    0.0                   -0.099           8.1850596e-05            1.451046e-05           4.7641456e-05           1.2265078e-05            6.039364e-05           8.1744315e-06           5.0765816e-05           2.3193096e-06           7.0108645e-05           5.2794977e-06 
 799511     -99.0   0.0005316149323711213    1.63247534724566e-05            0.0006354847  1.3898979000000001e-05   0.0011967303000000001           1.1823593e-05            0.0013364623           3.9133024e-06             0.001495983           5.1995087e-06  0.0010340440205544887     7.52952532749195e-05           0.00047345355  1.3833516000000001e-05  0.00042818635999999997           1.3947707e-05   0.0012144634000000002   9.690783999999998e-06   0.0014076694999999998           3.5438307e-06            0.0014256183   6.408813400000001e-06 
 799560     -99.0             9.01215e-05           1.0565849e-05  5.8779436999999996e-05            8.028307e-06           6.1794188e-05  6.7293704000000005e-06            8.343071e-05  2.0853996000000002e-06            7.344662e-05  2.8507590000000002e-06  0.0001626862015041608   2.9597401124880502e-05           6.1547562e-05            8.945279e-06            3.681766e-05            8.169545e-06  0.00010688698000000001  5.5409810000000005e-06   7.619545599999999e-05           1.8643028e-06            7.637238e-05  3.4457505999999996e-06 
 799571     -99.0  0.00044637214074636227    1.16511315794575e-05           0.00069016993            9.630752e-06   0.0007807017000000001            8.157022e-06   0.0009742262000000001  2.8166532999999996e-06              0.00071092           3.4181043e-06  0.0002463209161149133   4.2472310990106194e-05           0.00020301017           1.1942056e-05            0.0005493958            9.661223e-06            0.0008816071            6.847056e-06           0.00090213597            2.501556e-06   0.0007810852999999999   4.341499399999999e-06 
 799665     -99.0   0.0001275068805129102     9.4829230700286e-06           0.00010180899           5.9193023e-06           0.00012630399            4.963745e-06  0.00017501572000000001           1.5677199e-06           0.00014733854           2.1024994e-06                    0.0    6.999992266369411e-05            7.122052e-05            6.951047e-06            8.641723e-05           5.9277695e-06           0.00017676117           4.1096024e-06           0.00015660699           1.4077479e-06           0.00014617008           2.5755714e-06 
 799686     -99.0   0.0001594081080497586  1.4382662706981001e-05   0.0001533631042908056    3.68775869632587e-05                     0.0    4.55997254799484e-05   0.0001813100076906008   9.356784764713799e-06   0.0001184669814308065    1.12622417940582e-05                    0.0   -6.298767464617481e-05                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 823652     -99.0  0.00010425103053919609  1.3628626106673701e-05                     0.0    8.64264841474287e-05   9.274224028121169e-05    2.90658499930368e-05    5.51373185082081e-05     9.6715532951161e-06    3.89564035389479e-05    1.21951434298585e-05                    0.0   2.0626796704256897e-05                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 823655     -99.0                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099    5.49250351404877e-05     4.4879852766404e-06                    0.0     -7.3349630160726e-06                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 823728     -99.0                     0.0      8.675460050586e-06                     0.0                  -0.099                     0.0                  -0.099  1.2087771029626101e-05     2.7834783032838e-06                     0.0     7.6297252607901e-06                    0.0  -1.8621434054167202e-05                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
 823849     -99.0                     0.0                  -0.099     9.6401749900086e-05    3.00822321939122e-05                     0.0                  -0.099                     0.0                  -0.099                     0.0  1.4253368580918901e-05                    0.0   2.3162179490802402e-05                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099                     0.0                  -0.099 
